image_id,file_name,split,n_person,n_car,n_truck,has_person,has_car,has_truck,sampled_for
42137,000000042137.jpg,train,0,4,0,0,1,0,car
386210,000000386210.jpg,val,0,2,0,0,1,0,car
337062,000000337062.jpg,train,0,7,2,0,1,1,truck
386224,000000386224.jpg,train,9,0,0,1,0,0,person
517305,000000517305.jpg,train,7,3,2,1,1,1,truck
189631,000000189631.jpg,train,8,0,0,1,0,0,person
337087,000000337087.jpg,train,6,0,1,1,0,1,truck
435402,000000435402.jpg,train,1,0,0,1,0,0,person
156885,000000156885.jpg,train,2,4,0,1,1,0,car+person
140501,000000140501.jpg,train,1,0,0,1,0,0,person
550104,000000550104.jpg,train,0,0,1,0,0,1,truck
58597,000000058597.jpg,train,14,2,0,1,1,0,car
304361,000000304361.jpg,train,1,0,0,1,0,0,person
238827,000000238827.jpg,train,14,1,0,1,1,0,person
320752,000000320752.jpg,train,11,5,3,1,1,1,truck
206066,000000206066.jpg,train,14,3,0,1,1,0,car
435444,000000435444.jpg,train,1,2,0,1,1,0,car
238836,000000238836.jpg,train,1,0,1,1,0,1,truck
25853,000000025853.jpg,train,0,4,0,0,1,0,car
533757,000000533757.jpg,train,2,0,1,1,0,1,truck
369920,000000369920.jpg,train,3,0,0,1,0,0,person
337160,000000337160.jpg,train,14,0,0,1,0,0,person
107787,000000107787.jpg,train,13,2,1,1,1,1,truck
451863,000000451863.jpg,train,1,0,3,1,0,1,person
435482,000000435482.jpg,train,4,3,0,1,1,0,car
140585,000000140585.jpg,train,13,10,0,1,1,0,car
369969,000000369969.jpg,train,0,1,0,0,1,0,car
533810,000000533810.jpg,train,8,0,2,1,0,1,person
238902,000000238902.jpg,train,0,5,1,0,1,1,truck
156985,000000156985.jpg,train,0,5,0,0,1,0,car
353593,000000353593.jpg,train,4,0,1,1,0,1,truck
501059,000000501059.jpg,train,1,6,0,1,1,0,car
271689,000000271689.jpg,train,1,2,0,1,1,0,person
189770,000000189770.jpg,train,1,1,1,1,1,1,truck
189775,000000189775.jpg,val,14,0,0,1,0,0,person
468313,000000468313.jpg,train,3,2,0,1,1,0,car
157019,000000157019.jpg,train,6,5,4,1,1,1,car
320872,000000320872.jpg,train,1,0,0,1,0,0,person
107884,000000107884.jpg,train,14,3,1,1,1,1,car
124277,000000124277.jpg,val,0,3,2,0,1,1,car+truck
370038,000000370038.jpg,train,2,0,0,1,0,0,person
9608,000000009608.jpg,train,13,0,0,1,0,0,person
255375,000000255375.jpg,train,5,0,0,1,0,0,person
107922,000000107922.jpg,train,1,0,0,1,0,0,person
484762,000000484762.jpg,train,0,0,1,0,0,1,truck
189850,000000189850.jpg,train,2,3,1,1,1,1,truck
320926,000000320926.jpg,train,3,4,0,1,1,0,car
353694,000000353694.jpg,train,0,0,1,0,0,1,truck
370082,000000370082.jpg,train,5,2,2,1,1,1,truck
452005,000000452005.jpg,train,9,1,4,1,1,1,truck
42407,000000042407.jpg,train,1,0,1,1,0,1,truck
452011,000000452011.jpg,train,0,2,1,0,1,1,truck
370095,000000370095.jpg,train,0,1,0,0,1,0,car
468401,000000468401.jpg,train,4,0,0,1,0,0,person
157112,000000157112.jpg,train,6,4,2,1,1,1,car+truck
189882,000000189882.jpg,train,1,2,0,1,1,0,car
419262,000000419262.jpg,train,1,0,0,1,0,0,person
189888,000000189888.jpg,train,0,0,1,0,0,1,truck
222662,000000222662.jpg,train,9,2,0,1,1,0,car
206278,000000206278.jpg,train,1,0,0,1,0,0,person
42441,000000042441.jpg,train,12,2,1,1,1,1,truck
173515,000000173515.jpg,train,0,1,1,0,1,1,car
517579,000000517579.jpg,train,4,1,3,1,1,1,car
419276,000000419276.jpg,train,9,2,2,1,1,1,truck
157133,000000157133.jpg,train,3,8,2,1,1,1,truck
9679,000000009679.jpg,train,1,0,0,1,0,0,person
353748,000000353748.jpg,train,1,0,1,1,0,1,truck
173530,000000173530.jpg,train,0,1,0,0,1,0,car
435681,000000435681.jpg,train,4,2,0,1,1,0,car
157153,000000157153.jpg,train,0,5,2,0,1,1,truck
157155,000000157155.jpg,train,4,1,1,1,1,1,truck
566756,000000566756.jpg,train,1,0,0,1,0,0,person
533989,000000533989.jpg,train,0,12,0,0,1,0,car
271862,000000271862.jpg,train,8,7,1,1,1,1,truck
91642,000000091642.jpg,train,3,0,0,1,0,0,person
402941,000000402941.jpg,train,6,4,2,1,1,1,truck
402957,000000402957.jpg,train,2,0,0,1,0,0,person
501263,000000501263.jpg,train,1,4,1,1,1,1,truck
157199,000000157199.jpg,train,2,0,1,1,0,1,truck
288283,000000288283.jpg,train,13,2,2,1,1,1,car
484893,000000484893.jpg,val,2,0,0,1,0,0,person
534048,000000534048.jpg,train,1,0,0,1,0,0,person
222755,000000222755.jpg,train,0,5,3,0,1,1,car
337443,000000337443.jpg,train,5,9,4,1,1,1,truck
501289,000000501289.jpg,train,3,2,0,1,1,0,car
386601,000000386601.jpg,train,4,0,1,1,0,1,truck
419372,000000419372.jpg,train,3,0,0,1,0,0,person
353836,000000353836.jpg,train,5,2,1,1,1,1,truck
124466,000000124466.jpg,train,2,3,1,1,1,1,truck
26164,000000026164.jpg,train,2,0,0,1,0,0,person
435764,000000435764.jpg,train,0,3,3,0,1,1,truck
304694,000000304694.jpg,train,3,1,0,1,1,0,car
26166,000000026166.jpg,train,13,0,0,1,0,0,person
566837,000000566837.jpg,train,0,0,1,0,0,1,truck
419383,000000419383.jpg,train,0,0,1,0,0,1,truck
353850,000000353850.jpg,train,1,0,0,1,0,0,person
206394,000000206394.jpg,train,9,6,1,1,1,1,truck
91708,000000091708.jpg,train,0,4,0,0,1,0,car
140860,000000140860.jpg,train,1,0,0,1,0,0,person
190015,000000190015.jpg,train,0,0,1,0,0,1,truck
271949,000000271949.jpg,train,1,2,0,1,1,0,car
173652,000000173652.jpg,train,0,1,0,0,1,0,car
255573,000000255573.jpg,train,1,1,0,1,1,0,car
157269,000000157269.jpg,train,5,1,0,1,1,0,car+person
353881,000000353881.jpg,train,3,12,0,1,1,0,car
566876,000000566876.jpg,train,1,5,0,1,1,0,car
26204,000000026204.jpg,val,4,5,2,1,1,1,truck
370273,000000370273.jpg,train,1,0,0,1,0,0,person
239202,000000239202.jpg,train,1,0,0,1,0,0,person
140898,000000140898.jpg,train,2,4,2,1,1,1,truck
58987,000000058987.jpg,train,3,4,0,1,1,0,car
468588,000000468588.jpg,train,3,0,0,1,0,0,person
124525,000000124525.jpg,train,7,0,0,1,0,0,person
403054,000000403054.jpg,train,1,14,0,1,1,0,car
190064,000000190064.jpg,train,1,12,0,1,1,0,car
206451,000000206451.jpg,train,5,1,0,1,1,0,car
124532,000000124532.jpg,train,1,0,2,1,0,1,truck
566911,000000566911.jpg,train,2,0,0,1,0,0,person
501379,000000501379.jpg,train,0,3,1,0,1,1,car
272015,000000272015.jpg,train,1,13,4,1,1,1,person+truck
337552,000000337552.jpg,train,7,0,0,1,0,0,person
468626,000000468626.jpg,train,1,0,0,1,0,0,person
124567,000000124567.jpg,train,1,5,0,1,1,0,car
485016,000000485016.jpg,train,7,0,0,1,0,0,person
206487,000000206487.jpg,val,2,3,1,1,1,1,truck
173722,000000173722.jpg,train,6,2,0,1,1,0,car
75423,000000075423.jpg,train,1,1,0,1,1,0,car
59046,000000059046.jpg,train,1,1,0,1,1,0,car
108201,000000108201.jpg,train,4,0,0,1,0,0,person
321195,000000321195.jpg,train,0,14,1,0,1,1,truck
452269,000000452269.jpg,train,1,1,0,1,1,0,car
173745,000000173745.jpg,train,1,1,0,1,1,0,car
534195,000000534195.jpg,train,12,3,1,1,1,1,truck
157365,000000157365.jpg,val,1,4,0,1,1,0,car
59063,000000059063.jpg,train,0,0,3,0,0,1,truck
42682,000000042682.jpg,train,13,3,2,1,1,1,truck
353981,000000353981.jpg,train,5,0,2,1,0,1,truck
353982,000000353982.jpg,train,3,0,0,1,0,0,person
26304,000000026304.jpg,train,6,1,0,1,1,0,car
501441,000000501441.jpg,train,3,3,1,1,1,1,truck
517830,000000517830.jpg,train,0,3,3,0,1,1,car+truck
190150,000000190150.jpg,train,0,6,2,0,1,1,truck
517835,000000517835.jpg,train,1,7,2,1,1,1,car
124622,000000124622.jpg,train,2,0,1,1,0,1,truck
419534,000000419534.jpg,train,6,0,1,1,0,1,truck
173776,000000173776.jpg,train,12,0,0,1,0,0,person
435929,000000435929.jpg,train,10,7,2,1,1,1,truck
239327,000000239327.jpg,train,9,0,0,1,0,0,person
386784,000000386784.jpg,train,4,1,0,1,1,0,car
567008,000000567008.jpg,train,8,0,0,1,0,0,person
59114,000000059114.jpg,train,0,1,3,0,1,1,car
42741,000000042741.jpg,train,1,0,0,1,0,0,person
550645,000000550645.jpg,train,3,0,1,1,0,1,truck
91909,000000091909.jpg,train,0,4,1,0,1,1,car+truck
9999,000000009999.jpg,train,8,9,1,1,1,1,car
190229,000000190229.jpg,train,11,0,1,1,0,1,person
386838,000000386838.jpg,train,14,5,1,1,1,1,truck
337692,000000337692.jpg,train,10,0,0,1,0,0,person
501534,000000501534.jpg,train,4,1,0,1,1,0,car
386847,000000386847.jpg,train,1,2,0,1,1,0,car
272160,000000272160.jpg,train,8,0,0,1,0,0,person
517921,000000517921.jpg,train,1,1,0,1,1,0,car
59170,000000059170.jpg,train,7,1,0,1,1,0,car+person
75552,000000075552.jpg,train,1,0,0,1,0,0,person
108327,000000108327.jpg,train,1,1,0,1,1,0,car
419627,000000419627.jpg,train,2,9,1,1,1,1,car+truck
419631,000000419631.jpg,train,1,0,0,1,0,0,person
91954,000000091954.jpg,train,0,0,1,0,0,1,truck
517941,000000517941.jpg,train,1,1,0,1,1,0,person
206653,000000206653.jpg,train,4,0,0,1,0,0,person
75581,000000075581.jpg,train,14,0,0,1,0,0,person
173887,000000173887.jpg,train,0,4,0,0,1,0,car
403263,000000403263.jpg,train,0,0,1,0,0,1,truck
124739,000000124739.jpg,train,9,5,2,1,1,1,truck
517959,000000517959.jpg,train,0,1,0,0,1,0,car
10056,000000010056.jpg,train,8,2,0,1,1,0,car
403271,000000403271.jpg,train,4,0,0,1,0,0,person
124756,000000124756.jpg,train,0,0,1,0,0,1,truck
42849,000000042849.jpg,train,12,10,1,1,1,1,person
239464,000000239464.jpg,train,4,0,1,1,0,1,truck
567149,000000567149.jpg,train,3,3,0,1,1,0,car
223086,000000223086.jpg,train,1,4,1,1,1,1,car
337780,000000337780.jpg,train,13,9,3,1,1,1,truck
190326,000000190326.jpg,train,0,2,0,0,1,0,car
42870,000000042870.jpg,train,1,0,0,1,0,0,person
386937,000000386937.jpg,train,1,0,0,1,0,0,person
141181,000000141181.jpg,train,1,5,0,1,1,0,car
206717,000000206717.jpg,train,1,0,0,1,0,0,person
124798,000000124798.jpg,val,1,8,1,1,1,1,truck
337796,000000337796.jpg,train,12,1,0,1,1,0,car
255889,000000255889.jpg,train,1,2,0,1,1,0,car
501652,000000501652.jpg,train,1,1,0,1,1,0,car
337819,000000337819.jpg,train,1,0,0,1,0,0,person
534428,000000534428.jpg,train,14,5,4,1,1,1,truck
567197,000000567197.jpg,val,2,4,3,1,1,1,car+truck
305055,000000305055.jpg,train,3,0,0,1,0,0,person
288673,000000288673.jpg,train,5,2,0,1,1,0,car
206754,000000206754.jpg,train,1,0,0,1,0,0,person
452515,000000452515.jpg,val,3,0,0,1,0,0,person
223146,000000223146.jpg,train,1,1,1,1,1,1,car
255917,000000255917.jpg,val,1,14,1,1,1,1,car
59309,000000059309.jpg,train,0,0,3,0,0,1,truck
354225,000000354225.jpg,train,3,0,0,1,0,0,person
223154,000000223154.jpg,train,0,4,0,0,1,0,car
174004,000000174004.jpg,val,0,0,1,0,0,1,truck
92088,000000092088.jpg,train,4,2,0,1,1,0,car
567224,000000567224.jpg,train,4,1,0,1,1,0,car
550845,000000550845.jpg,train,8,2,1,1,1,1,car+truck
10175,000000010175.jpg,train,1,0,0,1,0,0,person
436162,000000436162.jpg,train,0,1,1,0,1,1,truck
141251,000000141251.jpg,train,13,2,0,1,1,0,car
157636,000000157636.jpg,train,3,9,0,1,1,0,car
174019,000000174019.jpg,train,7,6,1,1,1,1,truck
370634,000000370634.jpg,train,0,1,1,0,1,1,truck
75723,000000075723.jpg,train,0,0,1,0,0,1,truck
436172,000000436172.jpg,train,0,0,1,0,0,1,truck
337886,000000337886.jpg,train,14,9,1,1,1,1,truck
255983,000000255983.jpg,train,10,5,0,1,1,0,car
10229,000000010229.jpg,train,0,2,2,0,1,1,truck
174071,000000174071.jpg,train,1,0,0,1,0,0,person
43001,000000043001.jpg,train,3,11,1,1,1,1,truck
370682,000000370682.jpg,train,13,3,0,1,1,0,car
354298,000000354298.jpg,train,2,0,0,1,0,0,person
108541,000000108541.jpg,train,0,9,2,0,1,1,truck
337930,000000337930.jpg,train,1,6,0,1,1,0,car
26645,000000026645.jpg,train,0,4,0,0,1,0,car
354327,000000354327.jpg,train,3,0,0,1,0,0,person
567320,000000567320.jpg,train,4,0,0,1,0,0,person
501785,000000501785.jpg,train,11,5,0,1,1,0,car
354335,000000354335.jpg,train,1,0,0,1,0,0,person
534565,000000534565.jpg,train,14,0,0,1,0,0,person
436264,000000436264.jpg,train,2,0,0,1,0,0,person
92205,000000092205.jpg,train,1,0,1,1,0,1,truck
436273,000000436273.jpg,train,1,0,0,1,0,0,person
288824,000000288824.jpg,train,0,12,3,0,1,1,truck
92221,000000092221.jpg,train,1,3,0,1,1,0,car
59455,000000059455.jpg,train,7,9,2,1,1,1,truck
354368,000000354368.jpg,train,3,1,2,1,1,1,car
124991,000000124991.jpg,train,2,2,1,1,1,1,truck
190530,000000190530.jpg,train,1,0,0,1,0,0,person
387136,000000387136.jpg,train,1,0,1,1,0,1,truck
223300,000000223300.jpg,train,1,0,0,1,0,0,person
43077,000000043077.jpg,train,8,0,1,1,0,1,truck
75846,000000075846.jpg,train,0,8,0,0,1,0,car
26697,000000026697.jpg,train,1,0,0,1,0,0,person
305227,000000305227.jpg,train,1,0,0,1,0,0,person
501842,000000501842.jpg,train,0,9,2,0,1,1,car
387161,000000387161.jpg,train,3,1,4,1,1,1,car+truck
534627,000000534627.jpg,train,4,0,0,1,0,0,person
10342,000000010342.jpg,train,2,0,3,1,0,1,truck
26731,000000026731.jpg,train,0,0,1,0,0,1,truck
436349,000000436349.jpg,train,6,1,4,1,1,1,car
190603,000000190603.jpg,train,3,3,1,1,1,1,truck
534669,000000534669.jpg,train,0,0,2,0,0,1,truck
43150,000000043150.jpg,train,5,1,0,1,1,0,car
321679,000000321679.jpg,train,14,5,1,1,1,1,person
567438,000000567438.jpg,train,0,0,1,0,0,1,truck
125071,000000125071.jpg,train,1,0,2,1,0,1,truck
469139,000000469139.jpg,train,9,12,5,1,1,1,truck
534676,000000534676.jpg,train,1,1,0,1,1,0,person
436387,000000436387.jpg,train,2,1,0,1,1,0,car
469160,000000469160.jpg,train,3,0,1,1,0,1,truck
321709,000000321709.jpg,train,1,2,3,1,1,1,car
469169,000000469169.jpg,train,1,0,0,1,0,0,person
26802,000000026802.jpg,train,13,0,0,1,0,0,person
436406,000000436406.jpg,train,2,2,1,1,1,1,truck
75965,000000075965.jpg,train,0,7,0,0,1,0,car
141501,000000141501.jpg,train,0,1,1,0,1,1,truck
387267,000000387267.jpg,train,0,0,1,0,0,1,truck
518341,000000518341.jpg,train,9,0,3,1,0,1,truck
125129,000000125129.jpg,val,3,0,0,1,0,0,person
174282,000000174282.jpg,train,3,1,0,1,1,0,car
92366,000000092366.jpg,train,1,1,1,1,1,1,car
75990,000000075990.jpg,train,12,2,2,1,1,1,person
272599,000000272599.jpg,train,1,0,0,1,0,0,person
59611,000000059611.jpg,train,13,2,0,1,1,0,car
256220,000000256220.jpg,train,0,9,4,0,1,1,truck
239837,000000239837.jpg,train,14,3,0,1,1,0,person
157918,000000157918.jpg,train,11,0,0,1,0,0,person
370917,000000370917.jpg,train,3,0,1,1,0,1,truck
321766,000000321766.jpg,train,0,8,0,0,1,0,car
59623,000000059623.jpg,train,1,0,0,1,0,0,person
436456,000000436456.jpg,train,3,0,2,1,0,1,truck
43243,000000043243.jpg,train,9,1,0,1,1,0,car
157933,000000157933.jpg,train,11,0,0,1,0,0,person
76014,000000076014.jpg,train,0,6,2,0,1,1,truck
157938,000000157938.jpg,train,3,0,0,1,0,0,person
420085,000000420085.jpg,train,0,0,1,0,0,1,truck
289019,000000289019.jpg,train,8,0,0,1,0,0,person
502012,000000502012.jpg,train,0,1,3,0,1,1,truck
141566,000000141566.jpg,train,2,4,0,1,1,0,car
436481,000000436481.jpg,train,4,0,0,1,0,0,person
534791,000000534791.jpg,train,3,13,2,1,1,1,truck
289033,000000289033.jpg,train,10,0,0,1,0,0,person
469260,000000469260.jpg,train,2,0,0,1,0,0,person
141581,000000141581.jpg,train,2,4,2,1,1,1,truck
239894,000000239894.jpg,train,11,0,0,1,0,0,person
551199,000000551199.jpg,train,9,1,1,1,1,1,car
436511,000000436511.jpg,train,3,0,0,1,0,0,person
108835,000000108835.jpg,train,0,1,1,0,1,1,car
141603,000000141603.jpg,train,1,7,1,1,1,1,truck
157989,000000157989.jpg,train,2,2,3,1,1,1,truck
190760,000000190760.jpg,train,1,0,0,1,0,0,person
10540,000000010540.jpg,train,0,3,2,0,1,1,truck
485680,000000485680.jpg,train,2,7,1,1,1,1,truck
10545,000000010545.jpg,train,14,1,0,1,1,0,car
387379,000000387379.jpg,train,0,2,0,0,1,0,car
452917,000000452917.jpg,train,2,0,0,1,0,0,person
305462,000000305462.jpg,train,1,1,2,1,1,1,truck
321852,000000321852.jpg,train,1,0,0,1,0,0,person
158015,000000158015.jpg,train,1,0,0,1,0,0,person
207172,000000207172.jpg,train,6,3,0,1,1,0,person
305480,000000305480.jpg,train,0,1,2,0,1,1,truck
387401,000000387401.jpg,train,7,5,0,1,1,0,car
436559,000000436559.jpg,train,0,2,1,0,1,1,truck
223574,000000223574.jpg,train,8,6,3,1,1,1,truck
43353,000000043353.jpg,train,0,0,1,0,0,1,truck
534876,000000534876.jpg,train,6,0,0,1,0,0,person
158051,000000158051.jpg,train,2,0,0,1,0,0,person
125286,000000125286.jpg,train,0,2,0,0,1,0,car
272743,000000272743.jpg,train,1,0,0,1,0,0,person
485740,000000485740.jpg,train,14,0,1,1,0,1,truck
567665,000000567665.jpg,train,12,1,1,1,1,1,truck
207219,000000207219.jpg,train,4,1,0,1,1,0,car
207225,000000207225.jpg,train,2,1,0,1,1,0,car
223612,000000223612.jpg,train,0,7,7,0,1,1,car
27005,000000027005.jpg,train,13,0,2,1,0,1,truck
174462,000000174462.jpg,train,3,12,1,1,1,1,truck
551305,000000551305.jpg,train,1,0,0,1,0,0,person
502153,000000502153.jpg,train,0,4,2,0,1,1,truck
10639,000000010639.jpg,train,14,3,0,1,1,0,car
10644,000000010644.jpg,train,14,0,0,1,0,0,person
223636,000000223636.jpg,train,1,0,0,1,0,0,person
240023,000000240023.jpg,val,6,0,0,1,0,0,person
485788,000000485788.jpg,train,5,0,0,1,0,0,person
272797,000000272797.jpg,train,1,0,0,1,0,0,person
453025,000000453025.jpg,train,3,0,0,1,0,0,person
354724,000000354724.jpg,train,1,2,1,1,1,1,car
190885,000000190885.jpg,train,11,0,8,1,0,1,truck
158118,000000158118.jpg,train,7,4,0,1,1,0,car
289192,000000289192.jpg,train,3,6,0,1,1,0,car
436653,000000436653.jpg,train,4,14,1,1,1,1,car
256431,000000256431.jpg,train,6,6,0,1,1,0,car
321970,000000321970.jpg,train,1,0,1,1,0,1,person
469427,000000469427.jpg,train,4,0,0,1,0,0,person
190900,000000190900.jpg,train,3,0,1,1,0,1,truck
125365,000000125365.jpg,train,0,14,0,0,1,0,car
502197,000000502197.jpg,train,10,0,1,1,0,1,truck
125377,000000125377.jpg,train,0,0,1,0,0,1,truck
92614,000000092614.jpg,train,0,0,1,0,0,1,truck
338375,000000338375.jpg,train,14,0,0,1,0,0,person
190923,000000190923.jpg,val,14,0,1,1,0,1,truck
403919,000000403919.jpg,train,0,4,1,0,1,1,truck
436694,000000436694.jpg,train,0,1,0,0,1,0,car
174560,000000174560.jpg,train,0,0,1,0,0,1,truck
190950,000000190950.jpg,train,14,0,0,1,0,0,person
223718,000000223718.jpg,train,6,0,0,1,0,0,person
567793,000000567793.jpg,train,6,0,0,1,0,0,person
59892,000000059892.jpg,train,2,5,0,1,1,0,car+person
158196,000000158196.jpg,train,0,3,0,0,1,0,car
43510,000000043510.jpg,train,14,0,0,1,0,0,person
338428,000000338428.jpg,val,0,0,3,0,0,1,truck
207360,000000207360.jpg,train,3,1,0,1,1,0,car
436738,000000436738.jpg,val,2,3,1,1,1,1,truck
141834,000000141834.jpg,train,0,0,1,0,0,1,truck
518667,000000518667.jpg,train,1,5,1,1,1,1,person
387595,000000387595.jpg,train,1,4,1,1,1,1,truck
387601,000000387601.jpg,train,6,2,1,1,1,1,car
551441,000000551441.jpg,train,0,3,1,0,1,1,truck
223766,000000223766.jpg,train,0,0,1,0,0,1,truck
27163,000000027163.jpg,train,5,3,1,1,1,1,person
272925,000000272925.jpg,train,0,1,0,0,1,0,car
92702,000000092702.jpg,train,3,0,0,1,0,0,person
305695,000000305695.jpg,val,0,1,1,0,1,1,truck
354853,000000354853.jpg,train,0,1,2,0,1,1,car
485926,000000485926.jpg,train,0,1,0,0,1,0,car
567847,000000567847.jpg,train,0,1,1,0,1,1,car
256550,000000256550.jpg,train,1,0,0,1,0,0,person
109095,000000109095.jpg,train,2,0,2,1,0,1,truck
502317,000000502317.jpg,train,1,4,1,1,1,1,truck
289326,000000289326.jpg,train,2,3,0,1,1,0,car
404015,000000404015.jpg,train,3,1,0,1,1,0,car
420398,000000420398.jpg,train,1,1,0,1,1,0,car
551472,000000551472.jpg,train,4,1,1,1,1,1,truck
502324,000000502324.jpg,train,14,3,1,1,1,1,truck
469556,000000469556.jpg,train,0,14,1,0,1,1,truck
125494,000000125494.jpg,train,10,1,0,1,1,0,car
485945,000000485945.jpg,train,1,0,1,1,0,1,truck
289343,000000289343.jpg,val,1,0,0,1,0,0,person
191042,000000191042.jpg,train,0,1,1,0,1,1,truck
59971,000000059971.jpg,train,1,0,1,1,0,1,truck
436808,000000436808.jpg,train,14,14,0,1,1,0,car
420425,000000420425.jpg,train,9,3,0,1,1,0,car
10825,000000010825.jpg,train,1,3,1,1,1,1,car
158286,000000158286.jpg,train,1,1,0,1,1,0,car
322127,000000322127.jpg,train,14,0,0,1,0,0,person
191061,000000191061.jpg,train,13,0,4,1,0,1,truck
502360,000000502360.jpg,train,1,0,0,1,0,0,person
43609,000000043609.jpg,train,0,0,2,0,0,1,truck
322143,000000322143.jpg,train,11,2,1,1,1,1,car+truck
535143,000000535143.jpg,train,0,9,0,0,1,0,car
141927,000000141927.jpg,train,1,0,4,1,0,1,truck
354921,000000354921.jpg,train,2,1,1,1,1,1,truck
420465,000000420465.jpg,train,13,10,0,1,1,0,car
338549,000000338549.jpg,train,7,3,0,1,1,0,car
289400,000000289400.jpg,train,5,6,1,1,1,1,truck
502402,000000502402.jpg,train,10,1,0,1,1,0,car
60034,000000060034.jpg,train,6,6,1,1,1,1,truck
92804,000000092804.jpg,train,3,0,0,1,0,0,person
354948,000000354948.jpg,train,11,0,0,1,0,0,person
371330,000000371330.jpg,train,8,0,1,1,0,1,truck
125572,000000125572.jpg,val,14,0,2,1,0,1,truck
567944,000000567944.jpg,train,13,1,0,1,1,0,car
191112,000000191112.jpg,train,3,0,0,1,0,0,person
43657,000000043657.jpg,train,6,0,0,1,0,0,person
10890,000000010890.jpg,train,5,0,2,1,0,1,truck
420496,000000420496.jpg,train,0,4,0,0,1,0,car
436883,000000436883.jpg,val,6,2,1,1,1,1,truck
469658,000000469658.jpg,train,0,1,4,0,1,1,car
486045,000000486045.jpg,train,2,11,1,1,1,1,car
109213,000000109213.jpg,train,1,0,0,1,0,0,person
354978,000000354978.jpg,train,14,0,0,1,0,0,person
141996,000000141996.jpg,train,9,0,0,1,0,0,person
387759,000000387759.jpg,train,1,13,0,1,1,0,car
109231,000000109231.jpg,train,14,0,1,1,0,1,truck
354994,000000354994.jpg,train,1,0,1,1,0,1,truck
174771,000000174771.jpg,train,0,7,2,0,1,1,truck
207542,000000207542.jpg,train,0,0,1,0,0,1,truck
10936,000000010936.jpg,train,0,3,0,0,1,0,car
125626,000000125626.jpg,train,7,0,1,1,0,1,truck
76476,000000076476.jpg,train,0,1,0,0,1,0,car
207549,000000207549.jpg,train,0,0,1,0,0,1,truck
305858,000000305858.jpg,train,5,1,3,1,1,1,car
